index,nfd-1-cps,nfd-1-cr,rr-active-state,rr-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position
2784,0.754879432,0.297368775,0,0.872219666,0,0.999923916,0,0.93433128
2785,0.754592405,0.299547268,0,0.872216771,0,0.999914406,0,0.934323402
2786,0.711538441,0.002572953,0,0.872213877,0,0.999922331,0,0.934313556
2787,0.55424796,0.00043032,0,0.872216771,0,0.999922331,0,0.934321433
2788,0.398105584,0.000313775,0,0.872213877,0,0.999915991,0,0.934319464
2789,0.285336976,0.000295845,0,0.872216771,0,0.999912821,0,0.934327341
2790,0.227583255,0.000421355,0,0.872210983,0,0.999938182,0,0.934311586
2791,0.172567192,0.00025102,0,0.872228348,0,0.999930257,0,0.934321433
2792,0.136643553,0.00028688,0,0.872208088,0,0.999931842,0,0.934325372
2793,0.104925669,0.00037653,0,0.872210983,0,0.999919161,0,0.934327341
2794,0.082550244,0.000403425,0,0.872213877,0,0.999919161,0,0.934323402
2795,0.069230582,0.00041239,0,0.872205194,0,0.999930257,0,0.934323402
2796,0.057223183,0.0005379,0,0.872210983,0,0.999927086,0,0.934325372
2797,0.048400992,0.000546864,0,0.872216771,0,0.999922331,0,0.934325372
2798,0.041467603,0.00050204,0,0.872219666,0,0.999923916,0,0.934325372
2799,0.036154467,0.000313775,0,0.872213877,0,0.999923916,0,0.934327341
2800,0.03288373,0.000421355,0,0.87222256,0,0.999927086,0,0.934315525
2801,0.029029027,0.000403425,0,0.87222256,0,0.999925501,0,0.934325372
2802,0.027118158,0.00039446,0,0.872219666,0,0.999925501,0,0.934335219
2803,0.024936545,0.00039446,0,0.872231243,0,0.999935012,0,0.934339157
2804,0.022953299,0.00039446,0,0.872231243,0,0.999933427,0,0.934337188
2805,0.021564964,0.00032274,0,0.872228348,0,0.999928672,0,0.93433128
2806,0.020397007,0.000331705,0,0.872216771,0,0.999917576,0,0.93433128
2807,0.019294532,0.000385495,0,0.872216771,0,0.999920746,0,0.934319464
2808,0.018436968,0.000385495,0,0.872208088,0,0.999930257,0,0.934325372
2809,0.017497377,0.00043032,0,0.872210983,0,0.999922331,0,0.934313556
2810,0.016904463,0.000555829,0,0.8722023,0,0.999919161,0,0.934307647
2811,0.016167545,0.00051997,0,0.872187828,0,0.999920746,0,0.934307647
2812,0.015638699,0.000555829,0,0.872193617,0,0.999914406,0,0.934317494
2813,0.014949735,0.0005379,0,0.8722023,0,0.999928672,0,0.934317494
2814,0.014401959,0.0005379,0,0.8722023,0,0.999922331,0,0.934319464
2815,0.01390649,0.00041239,0,0.872199406,0,0.999922331,0,0.934327341
2816,0.013451475,0.0003586,0,0.872199406,0,0.999915991,0,0.934317494
2817,0.012969361,0.000457215,0,0.872219666,0,0.999923916,0,0.934325372
2818,0.012603424,0.00037653,0,0.872219666,0,0.999928672,0,0.934345066
2819,0.012202711,0.000295845,0,0.872205194,0,0.999928672,0,0.934327341
2820,0.01181242,0.000349635,0,0.872216771,0,0.999928672,0,0.934337188
2821,0.011512986,0.001622663,0,0.872210983,0,0.999920746,0,0.934333249
2822,0.011149559,0.014765341,0,0.872231243,0,0.999927086,0,0.934329311
2823,0.010791575,0.0162356,0,0.872216771,0,0.999925501,0,0.934327341
2824,0.010502439,0.022789009,0,0.872213877,0,0.999931842,0,0.934325372
2825,0.010190389,0.025604016,0,0.872210983,0,0.999933427,0,0.934335219
2826,0.009894615,0.033062889,0,0.872208088,0,0.999928672,0,0.934333249
2827,0.009621162,0.036639921,0,0.872210983,0,0.999928672,0,0.934325372
2828,0.009388762,0.038908064,0,0.872219666,0,0.999920746,0,0.934333249
2829,0.009149522,0.044896678,0,0.872213877,0,0.999923916,0,0.934323402
2830,0.008891034,0.052391412,0,0.872196511,0,0.999925501,0,0.934323402
2831,0.00866425,0.050347393,0,0.872210983,0,0.999928672,0,0.934323402
2832,0.008368001,0.048410955,0,0.872208088,0,0.999930257,0,0.934321433
2833,0.008173842,0.053359631,0,0.872210983,0,0.999920746,0,0.934315525
2834,0.00795411,0.051665247,0,0.872210983,0,0.999928672,0,0.934321433
2835,0.007738289,0.053153436,0,0.872219666,0,0.999933427,0,0.934333249
2836,0.007524884,0.056891837,0,0.872234137,0,0.999933427,0,0.934333249
23701,0.825774959,0.298184589,0,0.872208088,0,0.999925501,0,0.934317494
23702,0.82491388,0.299018333,0,0.872196511,0,0.999919161,0,0.934315525
23703,0.826061986,0.299887938,0,0.872205194,0,0.999923916,0,0.934329311
23704,0.826923065,0.299825183,0,0.872216771,0,0.999927086,0,0.934327341
23705,0.82491388,0.297763235,0,0.872210983,0,0.999936597,0,0.934325372
23706,0.826636038,0.301949886,0,0.872210983,0,0.999933427,0,0.934333249
23707,0.82807117,0.301842306,0,0.872216771,0,0.999922331,0,0.934333249
23708,0.827210091,0.300685822,0,0.872219666,0,0.999922331,0,0.934327341
23709,0.82491388,0.29770048,0,0.872213877,0,0.999915991,0,0.934323402
23710,0.825200906,0.294948227,0,0.872208088,0,0.999917576,0,0.934327341
23711,0.825200906,0.296068851,0,0.872210983,0,0.999925501,0,0.934317494
23712,0.82491388,0.294464118,0,0.872219666,0,0.999930257,0,0.934323402
23713,0.825774959,0.296884665,0,0.872208088,0,0.999917576,0,0.934327341
23714,0.825200906,0.296579856,0,0.872225454,0,0.999922331,0,0.934321433
23715,0.825774959,0.298112869,0,0.872213877,0,0.999920746,0,0.934327341
23716,0.824339827,0.299520373,0,0.872199406,0,0.999927086,0,0.93433128
23717,0.825200906,0.299448653,0,0.872208088,0,0.999928672,0,0.93433128
23718,0.823765774,0.298157694,0,0.872216771,0,0.999927086,0,0.934323402
23719,0.825200906,0.299475548,0,0.8722023,0,0.999927086,0,0.934325372
23720,0.825487933,0.301618181,0,0.872193617,0,0.999922331,0,0.934327341
23721,0.825200906,0.300820297,0,0.8722023,0,0.999914406,0,0.934313556
23722,0.825774959,0.300183782,0,0.872199406,0,0.999922331,0,0.934325372
23723,0.826061986,0.300748577,0,0.872205194,0,0.999920746,0,0.934317494
23724,0.826061986,0.303715989,0,0.872205194,0,0.999922331,0,0.934319464
23725,0.826061986,0.300757542,0,0.872210983,0,0.999927086,0,0.934329311
23726,0.825774959,0.299081088,0,0.872210983,0,0.999925501,0,0.934323402
23727,0.825200906,0.298901789,0,0.872216771,0,0.999922331,0,0.934315525
23728,0.825200906,0.299798288,0,0.872208088,0,0.999923916,0,0.934323402
23729,0.825200906,0.296956385,0,0.872213877,0,0.999922331,0,0.934325372
23730,0.824626853,0.296319871,0,0.872199406,0,0.999920746,0,0.934319464
23731,0.825200906,0.298713524,0,0.872219666,0,0.999922331,0,0.934329311
23732,0.825200906,0.300372047,0,0.872219666,0,0.999925501,0,0.93433128
23733,0.825774959,0.299968623,0,0.872219666,0,0.999939767,0,0.934329311
23734,0.826061986,0.300748577,0,0.872213877,0,0.999927086,0,0.934337188
23735,0.826349012,0.299376933,0,0.872219666,0,0.999931842,0,0.934325372
23736,0.826349012,0.299583128,0,0.872208088,0,0.999930257,0,0.934325372
23737,0.826061986,0.299834148,0,0.872213877,0,0.999933427,0,0.93433128
23738,0.825487933,0.29725223,0,0.87222256,0,0.999935012,0,0.93433128
23739,0.822904695,0.296149536,0,0.872210983,0,0.999930257,0,0.934329311
23740,0.822617668,0.296266081,0,0.872210983,0,0.999919161,0,0.934329311
23741,0.822904695,0.29682191,0,0.872231243,0,0.999935012,0,0.934335219
23742,0.823191721,0.295593707,0,0.872199406,0,0.999925501,0,0.93433128
23743,0.821469563,0.291308441,0,0.8722023,0,0.999917576,0,0.934319464
23744,0.82089551,0.296579856,0,0.872210983,0,0.999920746,0,0.934315525
23745,0.823191721,0.298901789,0,0.872216771,0,0.999920746,0,0.934335219
23746,0.823191721,0.299663813,0,0.8722023,0,0.999920746,0,0.934327341
23747,0.822330642,0.299520373,0,0.872213877,0,0.999919161,0,0.934325372
23748,0.820608483,0.295755076,0,0.872205194,0,0.999922331,0,0.934321433
23749,0.821182536,0.297637725,0,0.872213877,0,0.999927086,0,0.934329311
23750,0.823191721,0.299592093,0,0.872213877,0,0.999923916,0,0.93433128
23751,0.821182536,0.299116948,0,0.87222256,0,0.999928672,0,0.934327341
23752,0.822043616,0.299708638,0,0.872210983,0,0.999930257,0,0.934329311
23753,0.821182536,0.295737146,0,0.872208088,0,0.999917576,0,0.934321433
23754,0.821182536,0.297207405,0,0.8722023,0,0.999931842,0,0.934323402
23755,0.820608483,0.299260388,0,0.872219666,0,0.999933427,0,0.934335219
23756,0.82089551,0.297055,0,0.87222256,0,0.999923916,0,0.93433128
23757,0.82089551,0.298265274,0,0.872210983,0,0.999928672,0,0.934325372
23758,0.821182536,0.300416872,0,0.872210983,0,0.999927086,0,0.934327341
23759,0.821182536,0.298812139,0,0.872210983,0,0.999922331,0,0.934323402
23760,0.820608483,0.295961271,0,0.872205194,0,0.999919161,0,0.934317494
23761,0.818312272,0.295692321,0,0.872210983,0,0.999920746,0,0.934321433
23762,0.818599298,0.296131606,0,0.872208088,0,0.999922331,0,0.934323402
23763,0.818599298,0.29727016,0,0.872196511,0,0.999922331,0,0.934319464
23764,0.819460378,0.300954772,0,0.872184934,0,0.999917576,0,0.934317494
23765,0.82089551,0.302792595,0,0.872190723,0,0.999915991,0,0.934317494
23766,0.820608483,0.304746963,0,0.872196511,0,0.999917576,0,0.934317494
23767,0.820321457,0.303312564,0,0.872205194,0,0.999917576,0,0.934313556
23768,0.823478748,0.303043615,0,0.872193617,0,0.999919161,0,0.934323402
23769,0.821469563,0.29761083,0,0.8722023,0,0.999919161,0,0.934321433
23770,0.813145796,0.004374916,0,0.872193617,0,0.999930257,0,0.934325372
23771,0.627152672,0.00046618,0,0.872213877,0,0.999922331,0,0.934327341
23772,0.448909261,0.00044825,0,0.872205194,0,0.999931842,0,0.934323402
23773,0.345866774,0.0003586,0,0.872208088,0,0.999922331,0,0.934321433
23774,0.248700062,0.00034067,0,0.87222256,0,0.999933427,0,0.934337188
23775,0.19872127,0.000313775,0,0.872205194,0,0.999930257,0,0.934327341
23776,0.156084929,0.000277915,0,0.872216771,0,0.999936597,0,0.934333249
23777,0.1180322,0.000349635,0,0.872228348,0,0.999928672,0,0.934325372
23778,0.093597662,0.00039446,0,0.872213877,0,0.999930257,0,0.934325372
23779,0.077767487,0.00037653,0,0.872208088,0,0.999925501,0,0.934321433
23780,0.065792579,0.00043032,0,0.872205194,0,0.999919161,0,0.934319464
23781,0.054103044,0.00043032,0,0.872193617,0,0.999920746,0,0.934319464
23782,0.047209312,0.000403425,0,0.872196511,0,0.999920746,0,0.93433128
23783,0.041727591,0.00043032,0,0.87218204,0,0.999914406,0,0.934321433
23784,0.03622495,0.000349635,0,0.87218204,0,0.999917576,0,0.934323402
23785,0.03263698,0.000295845,0,0.8722023,0,0.999931842,0,0.934327341
23786,0.029994256,0.0003586,0,0.872205194,0,0.999925501,0,0.934329311
23787,0.027377949,0.00043032,0,0.872216771,0,0.999931842,0,0.93433128
23788,0.02554342,0.00039446,0,0.872225454,0,0.999930257,0,0.934329311
23789,0.023761011,0.00048411,0,0.872225454,0,0.999930257,0,0.934327341
23790,0.022616328,0.000475145,0,0.87222256,0,0.999919161,0,0.934343096
23791,0.021346469,0.00051997,0,0.872199406,0,0.999925501,0,0.934327341
23792,0.020313086,0.000439285,0,0.872196511,0,0.999923916,0,0.934319464
23793,0.019274259,0.00032274,0,0.872199406,0,0.999927086,0,0.934327341
23794,0.018532663,0.000403425,0,0.872199406,0,0.999922331,0,0.934325372
23795,0.017876038,0.000421355,0,0.872205194,0,0.999925501,0,0.934321433
23796,0.017091559,0.00041239,0,0.872205194,0,0.999920746,0,0.934315525
23797,0.016483685,0.00051997,0,0.872213877,0,0.999917576,0,0.934323402
23798,0.015852267,0.00051997,0,0.872205194,0,0.999922331,0,0.934327341
23799,0.015344239,0.00050204,0,0.872216771,0,0.999930257,0,0.934339157
23800,0.014811433,0.00044825,0,0.872219666,0,0.999930257,0,0.934339157
23801,0.014284771,0.000421355,0,0.8722023,0,0.999935012,0,0.934335219
23802,0.013874139,0.00037653,0,0.872205194,0,0.999933427,0,0.934321433
23803,0.013472408,0.00034067,0,0.872213877,0,0.999930257,0,0.934325372
23804,0.013016348,0.00039446,0,0.872216771,0,0.999922331,0,0.934325372
23805,0.012664754,0.000950289,0,0.872196511,0,0.999925501,0,0.934319464
23806,0.012259938,0.012022054,0,0.872190723,0,0.999931842,0,0.934325372
23807,0.011888063,0.017392084,0,0.872205194,0,0.999925501,0,0.934325372
23808,0.011550068,0.022797974,0,0.872210983,0,0.999919161,0,0.934319464
23809,0.011249484,0.030740957,0,0.872208088,0,0.999920746,0,0.934323402
23810,0.010901734,0.036648886,0,0.872210983,0,0.999923916,0,0.93433128
23811,0.010621507,0.037132996,0,0.8722023,0,0.999933427,0,0.934323402
23812,0.010303175,0.040109373,0,0.872210983,0,0.999930257,0,0.934323402
23813,0.010040607,0.044376709,0,0.87222256,0,0.999927086,0,0.934333249
23814,0.009759047,0.046680712,0,0.872213877,0,0.999927086,0,0.93433128
23815,0.009493523,0.045829038,0,0.872219666,0,0.999925501,0,0.93433128
23816,0.009197718,0.0485275,0,0.872216771,0,0.999925501,0,0.934335219
23817,0.008991524,0.051925232,0,0.872196511,0,0.999928672,0,0.934317494
23818,0.008733123,0.052758976,0,0.872196511,0,0.999930257,0,0.934329311
23819,0.008497845,0.05418441,0,0.872208088,0,0.999922331,0,0.934321433
23820,0.008276773,0.056981487,0,0.872199406,0,0.999912821,0,0.934315525
26286,0.651549918,0.301259581,0,0.872199406,0,0.999920746,0,0.964572961
26287,0.651262892,0.297870814,0,0.872199406,0,0.999923916,0,0.964582808
26288,0.651549918,0.296113676,0,0.872196511,0,0.999928672,0,0.964574931
26289,0.652123971,0.297817025,0,0.872213877,0,0.999931842,0,0.964584778
26290,0.652123971,0.29782599,0,0.872205194,0,0.999938182,0,0.964586747
26291,0.650975865,0.298363889,0,0.872205194,0,0.999927086,0,0.964584778
26292,0.652123971,0.300282397,0,0.872213877,0,0.999931842,0,0.964578869
26293,0.651836945,0.298363889,0,0.872199406,0,0.999923916,0,0.9645769
26294,0.652410997,0.298292169,0,0.872196511,0,0.999922331,0,0.964580839
26295,0.652410997,0.301313371,0,0.8722023,0,0.999923916,0,0.9645769
26296,0.65298505,0.306208257,0,0.872187828,0,0.999928672,0,0.964578869
26297,0.653559103,0.306450312,0,0.872199406,0,0.999925501,0,0.964586747
26298,0.653559103,0.301842306,0,0.8722023,0,0.999925501,0,0.964578869
26299,0.652698024,0.300488592,0,0.872193617,0,0.999912821,0,0.964569023
26300,0.651262892,0.300667892,0,0.872196511,0,0.999927086,0,0.964578869
26301,0.653272077,0.301851271,0,0.872216771,0,0.999928672,0,0.964580839
26302,0.651549918,0.298847999,0,0.872210983,0,0.999922331,0,0.964584778
26303,0.651836945,0.298588014,0,0.872210983,0,0.999920746,0,0.9645769
26304,0.651836945,0.298704559,0,0.872216771,0,0.999920746,0,0.964574931
26305,0.651262892,0.29725223,0,0.872205194,0,0.999931842,0,0.964590686
26306,0.651549918,0.296642611,0,0.872210983,0,0.999933427,0,0.964584778
26307,0.651549918,0.298874894,0,0.872216771,0,0.999920746,0,0.964578869
26308,0.651836945,0.301017527,0,0.872213877,0,0.999919161,0,0.9645769
26309,0.651836945,0.300470662,0,0.872213877,0,0.999923916,0,0.964584778
26310,0.652410997,0.300076202,0,0.872199406,0,0.999928672,0,0.964594624
26311,0.652123971,0.29766462,0,0.872193617,0,0.999933427,0,0.964574931
26312,0.651549918,0.29709086,0,0.8722023,0,0.999930257,0,0.9645769
26313,0.652698024,0.30314223,0,0.872205194,0,0.999920746,0,0.964580839
26314,0.653272077,0.307328881,0,0.872208088,0,0.999920746,0,0.964578869
26315,0.655281262,0.305643462,0,0.87222256,0,0.999927086,0,0.964584778
26316,0.655281262,0.305777937,0,0.87222256,0,0.999931842,0,0.964588716
26317,0.654994235,0.301878166,0,0.872225454,0,0.999927086,0,0.964580839
26318,0.653272077,0.299968623,0,0.872213877,0,0.999931842,0,0.964588716
26319,0.65384613,0.297969429,0,0.872216771,0,0.999933427,0,0.964580839
26320,0.653559103,0.299663813,0,0.872208088,0,0.999928672,0,0.964578869
26321,0.655281262,0.30301672,0,0.872205194,0,0.999920746,0,0.964584778
26322,0.656716394,0.30792057,0,0.87222256,0,0.999923916,0,0.964586747
26323,0.657290447,0.305903447,0,0.872216771,0,0.999927086,0,0.964574931
26324,0.656142341,0.302918105,0,0.872196511,0,0.999928672,0,0.964584778
26325,0.655568288,0.30238917,0,0.872213877,0,0.999923916,0,0.964578869
26326,0.657577473,0.302900175,0,0.8722023,0,0.999917576,0,0.964580839
26327,0.65700342,0.300981667,0,0.872190723,0,0.999920746,0,0.964567053
26328,0.656429367,0.300497557,0,0.872210983,0,0.999922331,0,0.964578869
26329,0.657290447,0.302792595,0,0.872208088,0,0.999930257,0,0.9645769
26330,0.65700342,0.301636111,0,0.872216771,0,0.999939767,0,0.964588716
26331,0.65700342,0.300865122,0,0.8722023,0,0.999919161,0,0.964582808
26332,0.65700342,0.300614102,0,0.872208088,0,0.999925501,0,0.964580839
26333,0.657577473,0.302505715,0,0.872213877,0,0.999928672,0,0.964596594
26334,0.657577473,0.302523645,0,0.8722023,0,0.999922331,0,0.9645769
26335,0.6578645,0.304110449,0,0.872187828,0,0.999917576,0,0.964569023
26336,0.659873685,0.303895289,0,0.872196511,0,0.999919161,0,0.964572961
26337,0.659299632,0.30298086,0,0.872199406,0,0.999923916,0,0.964580839
26338,0.659586658,0.300640997,0,0.87222256,0,0.999935012,0,0.964586747
26339,0.659012605,0.299314178,0,0.872205194,0,0.999925501,0,0.9645769
26340,0.659299632,0.300398942,0,0.872196511,0,0.999917576,0,0.964572961
26341,0.6578645,0.297834955,0,0.872176251,0,0.999922331,0.0625,0.965923951
26342,0.657290447,0.298390784,0,0.872205194,0,0.999917576,0.0625,0.969403832
26343,0.657290447,0.299009368,0,0.872196511,0,0.999920746,0,0.971958108
26344,0.657290447,0.297135685,0,0.8722023,0,0.999922331,0,0.97198174
26345,0.65700342,0.299296248,0,0.872210983,0,0.999925501,0,0.97198174
26346,0.658438552,0.303850464,0,0.872205194,0,0.999935012,0,0.971993556
26347,0.658725579,0.303877359,0,0.872208088,0,0.999927086,0,0.971979771
26348,0.659299632,0.300945807,0,0.872190723,0,0.999920746,0,0.971977801
26349,0.658725579,0.302487785,0,0.872199406,0,0.999919161,0,0.971985679
26350,0.658725579,0.298534224,0,0.872190723,0,0.999928672,0,0.971993556
26351,0.658725579,0.29732395,0,0.87222256,0,0.999925501,0,0.971987648
26352,0.6578645,0.300407907,0,0.872216771,0,0.999925501,0,0.971985679
26353,0.659012605,0.299601058,0,0.8722023,0,0.999927086,0,0.971991587
26354,0.659299632,0.300963737,0,0.872196511,0,0.999920746,0,0.971983709
26355,0.653272077,0.003801156,0,0.872196511,0,0.999917576,0,0.971975832
26356,0.506601573,0.000457215,0,0.8722023,0,0.999928672,0,0.971983709
26357,0.362514307,0.00051997,0,0.872196511,0,0.999927086,0,0.971983709
26358,0.274381752,0.000573759,0,0.87222256,0,0.999928672,0,0.971989617
26359,0.211402126,0.000475145,0,0.872199406,0,0.999938182,0,0.971987648
26360,0.155788316,0.000475145,0,0.8722023,0,0.999922331,0,0.971975832
26361,0.127034181,0.00048411,0,0.872193617,0,0.999915991,0,0.971979771
26362,0.098734136,0.000555829,0,0.872199406,0,0.999925501,0,0.97198174
26363,0.078879076,0.000600654,0,0.872210983,0,0.999931842,0,0.971989617
26364,0.062729527,0.000546864,0,0.872210983,0,0.999923916,0,0.971985679
26365,0.052819738,0.000528935,0,0.872213877,0,0.999935012,0,0.971997495
26366,0.04546634,0.000457215,0,0.8722023,0,0.999919161,0,0.971979771
26367,0.037951999,0.000385495,0,0.8722023,0,0.999923916,0,0.971979771
26368,0.033277401,0.00041239,0,0.872199406,0,0.999920746,0,0.971979771
26369,0.029443556,0.00041239,0,0.8722023,0,0.999925501,0,0.971983709
26370,0.026708421,0.00050204,0,0.872199406,0,0.999925501,0,0.971987648
26371,0.024184176,0.0003586,0,0.87222256,0,0.999931842,0,0.971985679
26372,0.022385184,0.000421355,0,0.872193617,0,0.999935012,0,0.971987648
26373,0.020843055,0.000439285,0,0.872205194,0,0.999915991,0,0.971983709
26374,0.019469912,0.0003586,0,0.87218204,0,0.999919161,0,0.971977801
26375,0.018315985,0.00034067,0,0.8722023,0,0.999928672,0,0.971979771
26376,0.017390194,0.00034067,0,0.872187828,0,0.999919161,0,0.971979771
26377,0.016527247,0.00037653,0,0.872193617,0,0.999919161,0,0.971979771
26378,0.015772296,0.00034067,0,0.872199406,0,0.999925501,0,0.971989617
26379,0.015105761,0.00044825,0,0.872205194,0,0.999920746,0,0.971987648
26380,0.014586881,0.00048411,0,0.872208088,0,0.999938182,0,0.971989617
26381,0.013949902,0.000277915,0,0.872208088,0,0.999923916,0,0.971979771
26382,0.013459692,0.00034067,0,0.8722023,0,0.999928672,0,0.971985679
26383,0.012946987,0.00032274,0,0.8722023,0,0.999927086,0,0.971971893
26384,0.012501162,0.000331705,0,0.872193617,0,0.999927086,0,0.971985679
26385,0.012079687,0.000331705,0,0.87218204,0,0.999922331,0,0.971989617
26386,0.011662462,0.000277915,0,0.872199406,0,0.999923916,0,0.971985679
26387,0.011296751,0.000331705,0,0.872199406,0,0.999917576,0,0.971971893
26388,0.010957957,0.000367565,0,0.872187828,0,0.999915991,0,0.971965985
26389,0.010643045,0.000295845,0,0.872179145,0,0.999922331,0,0.971977801
26390,0.010281887,0.000887534,0,0.87218204,0,0.999914406,0,0.971979771
26391,0.010024882,0.012057914,0,0.872199406,0,0.999923916,0,0.971979771
26392,0.009676251,0.014281232,0,0.872193617,0,0.999928672,0.5,0.971983709
26393,0.009428004,0.017974808,0,0.872190723,0,0.999919161,0.5,0.970242784
26394,0.009132422,0.025451611,0,0.87218204,0,0.999922331,0.5,0.966847586
26395,0.008902536,0.03209467,0,0.872205194,0,0.999914406,0.5,0.963216064
26396,0.008654992,0.040109373,0,0.872199406,0,0.999922331,0.5,0.959629837
26397,0.008438618,0.044627729,0,0.872193617,0,0.999919161,0.5,0.955482339
26398,0.008183304,0.0431754,0,0.872199406,0,0.999917576,0.5,0.952266354
26399,0.007987082,0.049701914,0,0.87218204,0,0.999915991,0.5,0.948569842
26400,0.007752448,0.052274867,0,0.872190723,0,0.999914406,0,0.945493682
