index,nfd-1-cps,nfd-1-cr,rr-active-state,rr-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position
2801,0.029029027,0.000403425,1,0.363358774,1,0.930968292,1,0.830127852
2802,0.027118158,0.00039446,1,0.345486488,1,0.928501912,1,0.827158038
2803,0.024936545,0.00039446,1,0.321400145,1,0.923927378,1,0.823034173
2804,0.022953299,0.00039446,1,0.303548119,1,0.921776428,1,0.819938319
2805,0.021564964,0.00032274,1,0.2782317,1,0.918057836,1,0.815806576
2806,0.020397007,0.000331705,1,0.256371072,1,0.916038448,1,0.812070677
2807,0.019294532,0.000385495,1,0.234782508,1,0.912795379,1,0.80848445
2808,0.018436968,0.000385495,1,0.215445707,1,0.9102545,1,0.805073497
2809,0.017497377,0.00043032,1,0.19158512,1,0.906856094,1,0.801128844
2810,0.016904463,0.000555829,1,0.172135442,1,0.9041044,1,0.79772183
2811,0.016167545,0.00051997,1,0.150425317,1,0.901183102,1,0.793993808
2812,0.015638699,0.000555829,1,0.12985844,1,0.898293506,1,0.790413489
2813,0.014949735,0.0005379,1,0.110486908,1,0.894991789,1,0.787169933
2814,0.014401959,0.0005379,1,0.08631663,1,0.892276552,1,0.783187862
2815,0.01390649,0.00041239,1,0.063700591,1,0.887763836,1,0.779455902
2816,0.013451475,0.0003586,1,0.045547558,1,0.886711345,1,0.776285212
2817,0.012969361,0.000457215,1,0.020662389,1,0.883655315,1,0.772123929
2818,0.012603424,0.00037653,1,0.002199666,1,0.880215697,1,0.768384091
2819,0.012202711,0.000295845,1,0.000865395,1,0.877072489,1,0.764786047
2820,0.01181242,0.000349635,1,0.000853818,1,0.874387368,1,0.761329799
2821,0.011512986,0.001622663,1,0.000868289,1,0.872173014,1,0.75797005
2822,0.011149559,0.014765341,1,0.000850923,1,0.868056568,1,0.753877694
2823,0.010791575,0.0162356,1,0.000856712,1,0.866525383,1,0.750557332
2824,0.010502439,0.022789009,1,0.000871184,1,0.862608657,1,0.746569353
2825,0.010190389,0.025604016,1,0.000865395,1,0.860606704,1,0.742790128
2826,0.009894615,0.033062889,1,0.000856712,1,0.857615663,1,0.73895576
2827,0.009621162,0.036639921,1,0.000862501,1,0.854608771,1,0.735334084
2828,0.009388762,0.038908064,1,0.000862501,1,0.850791905,1,0.731533196
2829,0.009149522,0.044896678,1,0.000868289,1,0.848533169,1,0.72828964
2830,0.008891034,0.052391412,1,0.000862501,1,0.845531033,1,0.724118509
2831,0.00866425,0.050347393,1,0.000856712,1,0.84118475,1,0.720494864
2832,0.008368001,0.048410955,1,0.000862501,1,0.838608999,1,0.716642772
2833,0.008173842,0.053359631,1,0.000868289,1,0.837073059,1,0.713210156
2834,0.00795411,0.051665247,1,0.000868289,1,0.832508036,1,0.707770749
2835,0.007738289,0.053153436,1,0.000871184,1,0.830813589,1,0.705852581
2836,0.007524884,0.056891837,1,0.000862501,1,0.827497607,1,0.701758256
23701,0.825774959,0.298184589,0,0.86414747,0,0.999908066,0,0.92196953
23702,0.82491388,0.299018333,0,0.864164836,0,0.999917576,0,0.92196756
23703,0.826061986,0.299887938,0,0.864156153,0,0.999908066,0,0.921959683
23704,0.826923065,0.299825183,0,0.864124316,0,0.9998938,0,0.921953775
23705,0.82491388,0.297763235,0,0.86414747,0,0.999892215,0,0.921961652
23706,0.826636038,0.301949886,0,0.86414747,0,0.999908066,0,0.921961652
23707,0.82807117,0.301842306,0,0.864153259,0,0.999908066,0,0.92196756
23708,0.827210091,0.300685822,0,0.86414747,0,0.99989697,0,0.921965591
23709,0.82491388,0.29770048,0,0.864159047,0,0.999901725,0,0.92196756
23710,0.825200906,0.294948227,0,0.864159047,0,0.999912821,0,0.921971499
23711,0.825200906,0.296068851,0,0.864150365,0,0.999908066,0,0.92196953
23712,0.82491388,0.294464118,0,0.864150365,0,0.99990014,0,0.921955744
23713,0.825774959,0.296884665,0,0.864144576,0,0.99990331,0,0.921961652
23714,0.825200906,0.296579856,0,0.864135893,0,0.9998938,0,0.921947867
23715,0.825774959,0.298112869,0,0.864144576,0,0.99990331,0,0.921957714
23716,0.824339827,0.299520373,0,0.864156153,0,0.99990014,0,0.921979377
23717,0.825200906,0.299448653,0,0.864156153,0,0.99990648,0,0.921963622
23718,0.823765774,0.298157694,0,0.86414747,0,0.99990014,0,0.921959683
23719,0.825200906,0.299475548,0,0.864170625,0,0.999908066,0,0.92196756
23720,0.825487933,0.301618181,0,0.864156153,0,0.999898555,0,0.92196953
23721,0.825200906,0.300820297,0,0.864161942,0,0.999901725,0,0.921975438
23722,0.825774959,0.300183782,0,0.864159047,0,0.99990014,0,0.921965591
23723,0.826061986,0.300748577,0,0.86414747,0,0.999898555,0,0.921965591
23724,0.826061986,0.303715989,0,0.864144576,0,0.99988746,0,0.921953775
23725,0.826061986,0.300757542,0,0.864141682,0,0.99990648,0,0.921963622
23726,0.825774959,0.299081088,0,0.86414747,0,0.99990014,0,0.921963622
23727,0.825200906,0.298901789,0,0.864138787,0,0.999911236,0,0.921963622
23728,0.825200906,0.299798288,0,0.864150365,0,0.999904895,0,0.921963622
23729,0.825200906,0.296956385,0,0.864161942,0,0.999904895,0,0.921953775
23730,0.824626853,0.296319871,0,0.864156153,0,0.99990014,0,0.921971499
23731,0.825200906,0.298713524,0,0.864156153,0,0.999909651,0,0.921975438
23732,0.825200906,0.300372047,0,0.864153259,0,0.999904895,0,0.921973469
23733,0.825774959,0.299968623,0,0.864156153,0,0.999911236,0,0.921971499
23734,0.826061986,0.300748577,0,0.864164836,0,0.99990331,0,0.92196756
